Subset,Group,Group Value,Patients,AUC-ROC,RMSE,TPR (%),Precision (%),TP %,Accuracy,F1 Score,TP,TPR,FP,FPR,FN,FNR
Overall,All,All,29281,0.736,0.526,100.0,10.553,100.0,0.722,0.333,2036,0.659,7089,0.271,1054,0.341
Top 1% Risk,,,292,0.5,0.836,2.848,30.137,2.848,0.301,0.463,88,1.0,204,1.0,0,0.0
Top 5% Risk,,,1464,0.5,0.862,12.168,25.683,12.168,0.257,0.409,376,1.0,1088,1.0,0,0.0
Overall,Age,18-25 Years Old,29281,0.736,0.526,100.0,10.553,100.0,0.722,0.333,2036,0.659,7089,0.271,1054,0.341
Top 1% Risk,Age,18-25 Years Old,292,0.5,0.836,2.848,30.137,2.848,0.301,0.463,88,1.0,204,1.0,0,0.0
Top 5% Risk,Age,18-25 Years Old,1464,0.5,0.862,12.168,25.683,12.168,0.257,0.409,376,1.0,1088,1.0,0,0.0
