subgroup,model,metric,point,ci_low,ci_high,delong_p
NonHisp Native Am/AK Native,Standard-LR,auc,0.8458950096808444,0.8042701111735682,0.888545179876335,0.168037745101272
NonHisp Native Am/AK Native,Standard-LR,tpr_top1,0.08333333333333333,0.046296296296296294,0.1111111111111111,
NonHisp Native Am/AK Native,Standard-LR,tpr_top5,0.35185185185185186,0.28703703703703703,0.42592592592592593,
NonHisp Native Am/AK Native,Standard-LR,precision_top1,0.6923076923076923,0.38461538461538464,0.9230769230769231,
NonHisp Native Am/AK Native,Standard-LR,precision_top5,0.5846153846153846,0.47692307692307695,0.7076923076923077,
NonHisp Native Am/AK Native,Pooled-EN-no-weight,auc,0.8485650490287926,0.8067153051027418,0.8890262944225844,0.05999714930101652
NonHisp Native Am/AK Native,Pooled-EN-no-weight,tpr_top1,0.08333333333333333,0.046296296296296294,0.1111111111111111,
NonHisp Native Am/AK Native,Pooled-EN-no-weight,tpr_top5,0.35185185185185186,0.28703703703703703,0.42592592592592593,
NonHisp Native Am/AK Native,Pooled-EN-no-weight,precision_top1,0.6923076923076923,0.38461538461538464,0.9230769230769231,
NonHisp Native Am/AK Native,Pooled-EN-no-weight,precision_top5,0.5846153846153846,0.47692307692307695,0.7076923076923077,
NonHisp Native Am/AK Native,Decision-Tree,auc,0.8507861782524515,0.8094159874461307,0.8916811098619698,0.12841718267468405
NonHisp Native Am/AK Native,Decision-Tree,tpr_top1,0.06481481481481481,0.037037037037037035,0.1111111111111111,
NonHisp Native Am/AK Native,Decision-Tree,tpr_top5,0.3333333333333333,0.26851851851851855,0.4074074074074074,
NonHisp Native Am/AK Native,Decision-Tree,precision_top1,0.5384615384615384,0.3076923076923077,0.9230769230769231,
NonHisp Native Am/AK Native,Decision-Tree,precision_top5,0.5538461538461539,0.4461538461538462,0.676923076923077,
NonHisp Native HI/Other Pac Isl,FAIR-PLR,auc,0.8215531271797256,0.7271448500348756,0.8985119739595443,
