Subset,Group,Group Value,Patients,AUC-ROC,RMSE,TPR (%),Precision (%),TP %,Accuracy,F1 Score,TP,TPR,FP,FPR,FN,FNR
Overall,All,All,23721,0.837,0.301,100.0,4.376,100.0,0.909,0.348,576,0.555,1694,0.075,462,0.445
Top 1% Risk,,,237,0.5,0.852,6.262,27.426,6.262,0.274,0.43,65,1.0,172,1.0,0,0.0
Top 5% Risk,,,1186,0.5,0.856,30.539,26.728,30.539,0.267,0.422,317,1.0,869,1.0,0,0.0
Overall,Age,35-49 Years Old,23721,0.837,0.301,100.0,4.376,100.0,0.909,0.348,576,0.555,1694,0.075,462,0.445
Top 1% Risk,Age,35-49 Years Old,237,0.5,0.852,6.262,27.426,6.262,0.274,0.43,65,1.0,172,1.0,0,0.0
Top 5% Risk,Age,35-49 Years Old,1186,0.5,0.856,30.539,26.728,30.539,0.267,0.422,317,1.0,869,1.0,0,0.0
