Subset,Group,Group Value,Patients,AUC-ROC,RMSE,TPR (%),Precision (%),TP %,Accuracy,F1 Score,TP,TPR,FP,FPR,FN,FNR
Overall,All,All,7415,0.593,0.577,100.0,32.353,100.0,0.666,0.24,391,0.163,467,0.093,2008,0.837
Top 1% Risk,,,74,0.5,0.688,1.626,52.703,1.626,0.527,0.69,39,1.0,35,1.0,0,0.0
Top 5% Risk,,,370,0.5,0.703,7.795,50.541,7.795,0.505,0.671,187,1.0,183,1.0,0,0.0
Overall,Age:SPD,18-25 Years Old:Yes,7415,0.593,0.577,100.0,32.353,100.0,0.666,0.24,391,0.163,467,0.093,2008,0.837
Top 1% Risk,Age:SPD,18-25 Years Old:Yes,74,0.5,0.688,1.626,52.703,1.626,0.527,0.69,39,1.0,35,1.0,0,0.0
Top 5% Risk,Age:SPD,18-25 Years Old:Yes,370,0.5,0.703,7.795,50.541,7.795,0.505,0.671,187,1.0,183,1.0,0,0.0
