Subset,Group,Group Value,Patients,AUC-ROC,RMSE,TPR (%),Precision (%),TP %,Accuracy,F1 Score,TP,TPR,FP,FPR,FN,FNR
Overall,All,All,18098,0.814,0.271,100.0,6.216,100.0,0.927,0.403,448,0.398,652,0.038,677,0.602
Top 1% Risk,,,180,0.5,0.742,7.2,45.0,7.2,0.45,0.621,81,1.0,99,1.0,0,0.0
Top 5% Risk,,,904,0.5,0.759,34.044,42.367,34.044,0.424,0.595,383,1.0,521,1.0,0,0.0
Overall,Age,26-34 Years Old,18098,0.814,0.271,100.0,6.216,100.0,0.927,0.403,448,0.398,652,0.038,677,0.602
Top 1% Risk,Age,26-34 Years Old,180,0.5,0.742,7.2,45.0,7.2,0.45,0.621,81,1.0,99,1.0,0,0.0
Top 5% Risk,Age,26-34 Years Old,904,0.5,0.759,34.044,42.367,34.044,0.424,0.595,383,1.0,521,1.0,0,0.0
