Subset,Group,Group Value,Patients,AUC-ROC,RMSE,TPR (%),Precision (%),TP %,Accuracy,F1 Score,TP,TPR,FP,FPR,FN,FNR
Overall,All,All,5338,0.649,0.596,100.0,29.712,100.0,0.645,0.478,869,0.548,1179,0.314,717,0.452
Top 1% Risk,,,53,0.5,0.659,1.892,56.604,1.892,0.566,0.723,30,1.0,23,1.0,0,0.0
Top 5% Risk,,,266,0.5,0.72,8.071,48.12,8.071,0.481,0.65,128,1.0,138,1.0,0,0.0
Overall,Sex:SPD,Male:Yes,5338,0.649,0.596,100.0,29.712,100.0,0.645,0.478,869,0.548,1179,0.314,717,0.452
Top 1% Risk,Sex:SPD,Male:Yes,53,0.5,0.659,1.892,56.604,1.892,0.566,0.723,30,1.0,23,1.0,0,0.0
Top 5% Risk,Sex:SPD,Male:Yes,266,0.5,0.72,8.071,48.12,8.071,0.481,0.65,128,1.0,138,1.0,0,0.0
