Subset,Group,Group Value,Patients,AUC-ROC,RMSE,TPR (%),Precision (%),TP %,Accuracy,F1 Score,TP,TPR,FP,FPR,FN,FNR
Overall,All,All,56588,0.681,0.317,100.0,5.519,100.0,0.899,0.223,821,0.263,3409,0.064,2302,0.737
Top 1% Risk,,,565,0.5,0.879,4.099,22.655,4.099,0.227,0.369,128,1.0,437,1.0,0,0.0
Top 5% Risk,,,2829,0.5,0.895,18.06,19.936,18.06,0.199,0.332,564,1.0,2265,1.0,0,0.0
Overall,Health Insurance,Private plan,56588,0.681,0.317,100.0,5.519,100.0,0.899,0.223,821,0.263,3409,0.064,2302,0.737
Top 1% Risk,Health Insurance,Private plan,565,0.5,0.879,4.099,22.655,4.099,0.227,0.369,128,1.0,437,1.0,0,0.0
Top 5% Risk,Health Insurance,Private plan,2829,0.5,0.895,18.06,19.936,18.06,0.199,0.332,564,1.0,2265,1.0,0,0.0
