Subset,Group,Group Value,Patients,AUC-ROC,RMSE,TPR (%),Precision (%),TP %,Accuracy,F1 Score,TP,TPR,FP,FPR,FN,FNR
Overall,All,All,32774,0.675,0.264,100.0,6.929,100.0,0.93,0.066,81,0.036,96,0.003,2190,0.964
Top 1% Risk,,,327,0.562,0.687,6.209,43.119,6.209,0.523,0.509,81,0.574,96,0.516,60,0.426
Top 5% Risk,,,1638,0.603,0.568,22.721,31.502,22.721,0.676,0.234,81,0.157,96,0.086,435,0.843
Overall,Urban Residence,Small Metropolitan,32774,0.675,0.264,100.0,6.929,100.0,0.93,0.066,81,0.036,96,0.003,2190,0.964
Top 1% Risk,Urban Residence,Small Metropolitan,327,0.562,0.687,6.209,43.119,6.209,0.523,0.509,81,0.574,96,0.516,60,0.426
Top 5% Risk,Urban Residence,Small Metropolitan,1638,0.603,0.568,22.721,31.502,22.721,0.676,0.234,81,0.157,96,0.086,435,0.843
