subgroup,model,metric,point,ci_low,ci_high,delong_p
Private plan,Standard-LR,tpr_top1,0.11147116007777058,0.10369410239792612,0.11925631885936487,
Private plan,Standard-LR,tpr_top5,0.42773817239144524,0.4167044718081659,0.44008425145819835,
Private plan,Standard-LR,precision_top1,0.6099290780141844,0.5673758865248227,0.6525265957446809,
Private plan,Standard-LR,precision_top5,0.46791917759659696,0.45584898971995746,0.4814250265863169,
Private plan,Pooled-EN-no-weight,auc,0.8873171983306937,0.8814888660837851,0.8938656508291914,3.506446029755139e-06
Private plan,Pooled-EN-no-weight,tpr_top1,0.11341542449773169,0.10627835385612443,0.12088464031108231,
Private plan,Pooled-EN-no-weight,tpr_top5,0.4309786130913804,0.4183246921581335,0.4449287103046014,
Private plan,Pooled-EN-no-weight,precision_top1,0.6205673758865248,0.5815159574468085,0.661436170212766,
Private plan,Pooled-EN-no-weight,precision_top5,0.47146401985111663,0.4576214108472173,0.4867245657568238,
Private plan,Decision-Tree,auc,0.8824648482839735,0.8763326897125601,0.8883861511457507,0.027433918106851474
Private plan,Decision-Tree,tpr_top1,0.10823071937783539,0.11147116007777058,0.12801360985093974,
Private plan,Decision-Tree,tpr_top5,0.42449773169151006,0.4154082955281918,0.44689727802981205,
Private plan,Decision-Tree,precision_top1,0.5921985815602837,0.6099290780141844,0.7004432624113476,
Private plan,Decision-Tree,precision_top5,0.4643743353420773,0.4544310528181496,0.4888780574264445,
Uninsured,FAIR-PLR,auc,0.880156871914619,0.866220544093207,0.893325111501752,
Uninsured,FAIR-PLR,tpr_top1,0.0884109916367981,0.07765830346475508,0.1027479091995221,
Uninsured,FAIR-PLR,tpr_top5,0.36081242532855434,0.33327359617682195,0.3872162485065711,
Uninsured,FAIR-PLR,precision_top1,0.6727272727272727,0.5909090909090909,0.7818181818181819,
Uninsured,FAIR-PLR,precision_top5,0.5471014492753623,0.5053442028985508,0.5871376811594203,
Uninsured,Standard-LR,auc,0.8806589238324046,0.8672375400719935,0.8937371100510676,0.5970168230834902
Uninsured,Standard-LR,tpr_top1,0.09199522102747909,0.08004778972520908,0.1039426523297491,
Uninsured,Standard-LR,tpr_top5,0.36200716845878134,0.33449820788530465,0.3859020310633214,
Uninsured,Standard-LR,precision_top1,0.7,0.6090909090909091,0.7909090909090909,
Uninsured,Standard-LR,precision_top5,0.5489130434782609,0.5072010869565218,0.5851449275362319,
Uninsured,Pooled-EN-no-weight,auc,0.8810076100070066,0.8682886747034764,0.8944696435887795,0.3106553414607083
Uninsured,Pooled-EN-no-weight,tpr_top1,0.0967741935483871,0.08602150537634409,0.10752688172043011,
Uninsured,Pooled-EN-no-weight,tpr_top5,0.36678614097968937,0.33811230585424135,0.388321385902031,
Uninsured,Pooled-EN-no-weight,precision_top1,0.7363636363636363,0.6545454545454545,0.8181818181818182,
Uninsured,Pooled-EN-no-weight,precision_top5,0.5561594202898551,0.5126811594202898,0.5888134057971014,
Uninsured,Decision-Tree,auc,0.8737104199646737,0.8600194597780931,0.8869143912538578,0.007987571234662427
Uninsured,Decision-Tree,tpr_top1,0.07885304659498207,0.07885304659498207,0.1003584229390681,
Uninsured,Decision-Tree,tpr_top5,0.34767025089605735,0.32855436081242534,0.37637395459976103,
Uninsured,Decision-Tree,precision_top1,0.6,0.6,0.7636363636363637,
Uninsured,Decision-Tree,precision_top5,0.5271739130434783,0.49818840579710144,0.5706974637681159,
