Subset,Group,Group Value,Patients,AUC-ROC,RMSE,TPR (%),Precision (%),TP %,Accuracy,F1 Score,TP,TPR,FP,FPR,FN,FNR
Overall,All,All,3914,0.527,0.541,100.0,29.254,100.0,0.707,0.0,0,0.0,0,0.0,1145,1.0
Top 1% Risk,,,39,0.674,0.66,1.485,43.59,1.485,0.564,0.0,0,0.0,0,0.0,17,1.0
Top 5% Risk,,,195,0.494,0.676,7.773,45.641,7.773,0.544,0.0,0,0.0,0,0.0,89,1.0
Overall,BMI:SPD,Obesity:Yes,3914,0.527,0.541,100.0,29.254,100.0,0.707,0.0,0,0.0,0,0.0,1145,1.0
Top 1% Risk,BMI:SPD,Obesity:Yes,39,0.674,0.66,1.485,43.59,1.485,0.564,0.0,0,0.0,0,0.0,17,1.0
Top 5% Risk,BMI:SPD,Obesity:Yes,195,0.494,0.676,7.773,45.641,7.773,0.544,0.0,0,0.0,0,0.0,89,1.0
