,intercept,Year,Drug or Alcohol Use Disorder (any past year),Serious Psychological Distress (any past month),Serious Psychological Distress (any past year),Received Substance Use or Mental Health Treatment (any past year),Major Depressive Episode (any past year),Alcohol Use Disorder (any past year),Marijuana Use Disorder (any past year),Stimulant Use w/o RX (any past year),Sedative Use w/o RX (any past year),Cocaine Use Disorder (any past year),Heroin Use Disorder (any past year),Hallucinogen Use Disorder (any past year),Inhalant Use Disorder (any past year),Oxycontin Use (any past year),Drug Use Disorder (any past year),Binge Alcohol Use (any past month),Heavy Alcohol Use (any past month),Difficulty in Work Response (any past year),Felt Tired/Low Energy (nearly every day),Felt Worthless (nearly every day),Age_18-25 Years Old,Age_26-34 Years Old,Age_35-49 Years Old,Age_50-64 Years Old,Age_65 or Older,Gender_Female,Gender_Male,Race_Hispanic,Race_NonHisp Asian,Race_NonHisp Black/Afr Am,Race_NonHisp Native Am/AK Native,Race_NonHisp Native HI/Other Pac Isl,Race_NonHisp White,Race_NonHisp more than,Marital Status_Divorced or Separated,Marital Status_Married,Marital Status_Never Been Married,Marital Status_Widowed,Education_College graduate,Education_High school grad,Education_Less high school,Education_Some coll/Assoc Dg,Poverty_Income More Than 2X Fed Pov Thresh,Poverty_Income Up to 2X Fed Pov Thresh,Poverty_Living in Poverty,Employment Status_Employed full time,Employment Status_Employed part time,Employment Status_Other,Employment Status_Unemployed,"Family Income_$20,000 - $49,999","Family Income_$50,000 - $74,999","Family Income_$75,000 or More","Family Income_Less than $20,000",Health Insurance_Medicaid/CHIP,Health Insurance_Medicare,Health Insurance_Other,Health Insurance_Private plan,Health Insurance_Uninsured,Urban Residence_Large Metropolitan,Urban Residence_Nonmetropolitan,Urban Residence_Small Metropolitan,BMI_Healthy,BMI_Obesity,BMI_Overweight,BMI_Severe Obesity,BMI_Underweight,BMI_Unknown
Female:No,0.0,0.0,0.0,0.6298071170560435,0.0,0.3687665121020574,0.7059695239105114,0.0,0.0,0.005959838459618345,0.0,0.11880409341190172,0.0,0.027221239692234455,0.09039670416643605,0.10612568836719735,0.3370136976145703,0.0,0.0,0.13798527417260362,0.0,0.8484920331264553,0.0,-0.2284339450620025,-0.3626072933825085,-0.45415992443979186,-0.5770842458173239,-1.943047459636963,-0.38342944665217965,-0.28183488760935704,-0.12196431726780417,-0.20233538784809404,0.0,-0.16659918764672688,-0.21804766661490702,0.0,0.0,-0.27275352062013586,-0.08487731078870124,-0.18287910401620136,-0.09394345513052896,-0.041753451096211404,-0.025544436537551906,0.0,-0.5919017892562619,-0.49558667290064334,-0.6218135759834923,-0.1844647719575644,-0.07989375271784577,-0.16488564337238587,0.0,-0.09686636861762545,-0.11030799173540733,-0.20229495062665315,0.0,-0.06029357662342032,-0.08983075033980485,0.0,-0.2053616470734325,0.0,-0.4811448321713444,-0.41125262104292165,-0.36660158382178876,-0.13766219092727675,-0.040430060356763185,-0.1477425422448372,0.0,0.0,0.0
Female:Yes,0.19334413679076984,0.057672238390577536,0.08077844891825962,0.06922211805643776,0.20277779141849786,-0.02171302077179034,0.0,0.19001204995680593,0.0,0.003302955618521919,0.08236054197978984,0.0,-0.038765886481966216,0.0,0.0,0.0,0.002442900177168293,-0.09972889858722986,0.09091741114777177,0.0,-0.13883584792716638,0.0,0.17911031227608165,0.030455533774341556,0.0,0.08573638390101257,-0.17053758578988182,0.1453810606827952,0.0,0.0,0.0,0.0013970776108168962,-0.0634705188644798,0.0,0.0,0.09141848776559341,0.0,0.2626616166227995,0.1770674004129707,0.0,0.0,0.0,0.04095768220576083,0.0,0.24347746067072892,0.05602079778757324,0.0,0.0,0.0,0.08821183946137418,-0.04984761119164213,0.0,0.0,0.0,0.04440259617407994,0.0,0.0,0.02941215715345102,0.26391235651919387,0.15531502148862933,0.061981852563851705,0.0,0.006764800718322946,0.0,0.0,0.04949326973637194,0.0167212870028972,0.0,0.021438080437816993
Male:No,-0.881679101339166,0.0,0.0,0.0,0.0,0.3680265503487605,0.4618126988944057,0.0,0.0,0.0,0.0,0.16184001058036612,0.04820237965949231,0.0,0.0,0.016124963425487367,0.0814850951038062,-0.01451285927391877,0.0,0.5090990493269196,0.2058882938410422,0.0,-0.0038056212209424396,0.0,-0.054303699714789044,0.0,0.0,0.0,-0.8703159235942312,0.0,0.0,-0.11998805601770428,0.0,0.0,0.0,0.007335838338758615,-0.2206311785789098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016712423066109808,0.0,-0.025329972063528758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04836241443789756,0.0,0.0,0.0,0.0,0.0,-0.09729136647219236
Male:Yes,0.0,-0.0009905300038868035,0.0,0.0,0.0,0.0,-0.002033008872132488,0.06596000276706449,-0.17794237177351221,0.0,-0.0026969447268705895,0.0,-0.5735034866738494,0.18021879853467948,0.0,0.2596076984750663,0.0,0.045386960354804363,0.0,-0.17655463337266078,0.0,0.0,0.0,-0.0166228957517893,0.014767077971598106,-0.047043394993253815,0.0,0.0,0.0,0.0,-0.4023198448006059,0.0,0.0,-0.2042875177367464,0.03397066110336568,-0.0987269233086341,0.07958946049365805,0.0,-0.04046094534022281,0.0,0.0,0.0799566147253107,0.0,-0.007085979163760423,0.0,-0.07082353811470093,0.0,0.03687495584533654,-0.04193290012348412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0316187256180696,0.0,0.19844627691395716,0.0,0.0,0.0,0.0,0.04473024604508827,0.0,0.0,0.04624899934171199,0.0,-0.1055133623910988
