,intercept,Year,Drug or Alcohol Use Disorder (any past year),Serious Psychological Distress (any past month),Serious Psychological Distress (any past year),Received Substance Use or Mental Health Treatment (any past year),Major Depressive Episode (any past year),Alcohol Use Disorder (any past year),Marijuana Use Disorder (any past year),Stimulant Use w/o RX (any past year),Sedative Use w/o RX (any past year),Cocaine Use Disorder (any past year),Heroin Use Disorder (any past year),Hallucinogen Use Disorder (any past year),Inhalant Use Disorder (any past year),Oxycontin Use (any past year),Drug Use Disorder (any past year),Binge Alcohol Use (any past month),Heavy Alcohol Use (any past month),Difficulty in Work Response (any past year),Felt Tired/Low Energy (nearly every day),Felt Worthless (nearly every day),Age_18-25 Years Old,Age_26-34 Years Old,Age_35-49 Years Old,Age_50-64 Years Old,Age_65 or Older,Gender_Female,Gender_Male,Race_Hispanic,Race_NonHisp Asian,Race_NonHisp Black/Afr Am,Race_NonHisp Native Am/AK Native,Race_NonHisp Native HI/Other Pac Isl,Race_NonHisp White,Race_NonHisp more than,Marital Status_Divorced or Separated,Marital Status_Married,Marital Status_Never Been Married,Marital Status_Widowed,Education_College graduate,Education_High school grad,Education_Less high school,Education_Some coll/Assoc Dg,Poverty_Income More Than 2X Fed Pov Thresh,Poverty_Income Up to 2X Fed Pov Thresh,Poverty_Living in Poverty,Employment Status_Employed full time,Employment Status_Employed part time,Employment Status_Other,Employment Status_Unemployed,"Family Income_$20,000 - $49,999","Family Income_$50,000 - $74,999","Family Income_$75,000 or More","Family Income_Less than $20,000",Health Insurance_Medicaid/CHIP,Health Insurance_Medicare,Health Insurance_Other,Health Insurance_Private plan,Health Insurance_Uninsured,Urban Residence_Large Metropolitan,Urban Residence_Nonmetropolitan,Urban Residence_Small Metropolitan,BMI_Healthy,BMI_Obesity,BMI_Overweight,BMI_Severe Obesity,BMI_Underweight,BMI_Unknown
Married:No,0.0,0.0,0.0,0.5644855388385709,0.0032770617172640792,0.365855505265418,0.6569252028963403,0.0,-0.003961730694222019,0.0,0.0,0.12925008459848086,-0.09338878450482535,0.08070269544294392,0.0,0.017415729440697962,0.32847680810863294,0.0,0.0,0.08563672838916775,0.0,0.8260506956177447,0.0009876184721513957,-0.14736517855836995,-0.29919694110888145,-0.347361637489744,-0.6755717894532559,-1.4306543897538553,-1.074860824715009,-0.2452490811422572,-0.17889636765836908,-0.2034035330851684,-0.02434003996736571,-0.02543068163406408,-0.232890392485325,0.0,0.0,-0.8729100657719203,0.0,-0.24870614671816893,-0.02187554251873552,-0.12026798131562842,0.0,0.0,-0.40005854351829656,-0.35851757208780743,-0.45812719261942325,-0.27462646256426826,-0.07461920328439733,-0.12372371783033888,0.0,-0.08915528611421837,-0.12189046849584909,-0.2201802297780084,0.0,-0.11313603900607234,-0.1080745093468129,-0.0033282269798666935,-0.18934486163357708,0.0,-0.43066231378102043,-0.3387708209285107,-0.2964947728526617,-0.08999006501313549,0.0,-0.09555096539842883,0.0,0.0,0.0
Divorced or Separated:No,-0.4349249111415523,0.0,0.0,0.0,0.0,0.2589648816864977,0.028320638914634887,0.0,0.0,0.0,0.0,0.29655237789578726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13745227567923157,0.0,0.0,0.0,0.0,0.0,-0.05855825404782247,0.0,0.0,-0.3260346272982597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4244306861928734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06575232355326727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Divorced or Separated:Yes,0.0,0.029777080685664915,0.0,0.0,0.0,0.0,0.0,0.28912309134761655,-0.11736722797566172,0.579039803617392,0.0,0.12593682601343703,-0.07492704452814443,-0.49365703432531916,-0.45013586029119945,0.05930596637375301,0.0,0.006328115993739475,0.19910911443402043,0.0,-0.00974200951262552,0.0,0.168467874344113,0.011806041374358379,0.0,0.0,0.2819848944522744,0.0,0.23626168588362828,0.0,-0.4898887836899093,0.0,0.0,-0.30063852001974645,0.0,0.32628602484001246,0.0,0.0,0.0,0.0,0.0,-0.05004928702368712,0.0,0.013276426409391286,0.0,0.0,-0.21187040833071213,0.0,-0.012444786481060533,0.0,-0.20300755589191669,0.0,-0.08736688336257019,0.08190412794511683,0.15794168452579313,0.0,-0.08500157118593682,0.0,0.23115366240750929,0.16089491494715025,0.07585418104080684,-0.05860893395393959,0.0,-0.02367534105639795,0.0,0.10706061755642574,-0.13328556771603856,-0.02949194952097689,0.09780299121934231
Married:Yes,0.24584518138601402,0.0,0.0034840296115289837,0.12722961432957336,0.17957700349283753,0.0,0.0,0.07961858382348425,0.0,0.0,-0.3897849572352801,0.05313274022092276,0.0,0.0,0.14140811387227964,0.18026903336182024,0.0,0.0,0.016211736149133488,0.0,0.0,0.0,0.06677284682209847,0.0,0.0,0.01694656684703719,0.0,0.04794028516754543,0.0,0.024122453457458858,-0.12079975716155855,0.0,0.0,-0.09077672367933359,0.20670385798031943,0.031283807171265075,0.0,0.16809967110179802,0.0,0.0,0.036887696235125444,0.10547961007011797,-0.07904214644650298,0.0,0.15443667338874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03564835605305389,0.0,0.0,0.0,-0.00320743176506536,0.013558755632402527,0.196184967053822,0.0,0.021276003839556423,0.0,0.0,0.05166145835733938,0.0,-0.061871846760459,0.1736908021224965,0.2031728768314091,0.0
Never Been Married:No,-0.5285819772138652,0.0,0.0,0.0,0.0,0.12369704280906074,0.47079288146960774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04032458472589698,0.0,0.0,0.0,0.0,0.2199841552151114,0.09686699974058681,0.016354091032617712,0.0,0.0,0.0,0.0,0.0,0.0,-0.07188840439006855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5207302370947896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Never Been Married:Yes,0.0,0.004136337471186441,0.0,0.13143331763201402,0.0,0.0,0.0,0.049576387949815066,0.0,0.0,0.19834224743739565,-0.023821864002792202,-0.22689766662542937,0.0,0.12709449713851936,0.13829117049079695,0.0,0.0,0.0,0.0,0.0,0.0,0.13330665169516764,0.0,0.0,-0.19101794731014987,0.0,0.1506253856221651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13595604153794125,0.15670155252228213,0.030902503970825466,0.0,0.06975238490102793,0.0,0.0,0.1882648394369993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13013194516195722,0.0,0.04554359643309507,0.0,0.0,0.0,0.0,0.0,0.01963908051581575,0.0,0.0
Widowed:No,-0.22794684257398262,0.0,0.0,0.0,0.0,0.0,0.36154150040490995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32820163206979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01769597217181346,-0.15679144847007354,0.0,0.0,0.0,-0.05282637381776081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23416482108729808,0.0,0.0,0.0,0.0,0.0,0.0,-0.18358211764687274,0.0,-0.02485755981035598,-0.07925896990778136,0.22913428423269028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22656219748508724,0.0,0.0,-0.030331190983353636,-0.09671316910768059,0.0,0.0
Widowed:Yes,0.0,0.0,0.0,0.43038959281564865,0.0,0.26116274534927214,-0.2492795875867469,0.5782955294611593,0.0,-0.24509282577682828,0.0,0.586255679655969,0.0,2.4825932466938556,-2.115951525929262,0.0,0.48264233122950173,0.013403544120609602,0.048310697192157505,0.0,0.0,0.4172187432422604,0.6155159006899295,-0.824872881204291,0.0,0.19394703212554595,-0.32665806019022375,-0.117456473004232,0.15856935382759793,0.0,1.4680707437252576,-0.2158931610901326,-0.05203735326769062,0.13056406099369933,0.0,-0.2729121602313164,0.0,0.0,0.0,0.0,0.47568583103588324,-0.38366423630937374,0.0,-0.04443470809944926,0.0,-0.089592756542056,0.0,-0.7557364543124204,0.453885407641878,0.0,-1.0637910645675956,0.07534875149872175,-0.44787501525622053,-0.7314084635218311,0.0,-0.27984816356540615,0.0,-0.7417361264692608,0.0,0.15281699909687976,-0.3838563209214009,0.0,0.08945080795817714,0.0,-0.14133382698768476,0.2788340294603036,0.07069199996826032,-0.3679638757494907,-0.7837437857061279
